0.000000, 0.400000, 0.400000
0.000000, 0.399968, 0.399968
0.010000, 0.396825, 0.396825
0.020000, 0.393792, 0.393792
0.030000, 0.390864, 0.390864
0.040000, 0.388036, 0.388036
0.050000, 0.385303, 0.385303
0.060000, 0.382662, 0.382662
0.070000, 0.380107, 0.380107
0.080000, 0.377636, 0.377636
0.090000, 0.375245, 0.375245
0.100000, 0.372931, 0.372931
0.110000, 0.370690, 0.370690
0.120000, 0.368519, 0.368519
0.130000, 0.366416, 0.366416
0.140000, 0.364378, 0.364378
0.150000, 0.362402, 0.362402
0.160000, 0.360486, 0.360486
0.170000, 0.358627, 0.358627
0.180000, 0.356824, 0.356824
0.190000, 0.355074, 0.355074
0.200000, 0.353375, 0.353375
0.210000, 0.351725, 0.351725
0.220000, 0.350123, 0.350123
0.230000, 0.348567, 0.348567
0.240000, 0.347055, 0.347055
0.250000, 0.345586, 0.345586
0.260000, 0.344157, 0.344157
0.270000, 0.342769, 0.342769
0.280000, 0.341419, 0.341419
0.290000, 0.340105, 0.340105
0.300000, 0.338828, 0.338828
0.310000, 0.337585, 0.337585
0.320000, 0.336376, 0.336376
0.330000, 0.335199, 0.335199
0.340000, 0.334053, 0.334053
0.350000, 0.332937, 0.332937
0.360000, 0.331851, 0.331851
0.370000, 0.330793, 0.330793
0.380000, 0.329763, 0.329763
0.390000, 0.328759, 0.328759
0.400000, 0.327781, 0.327781
0.410000, 0.326828, 0.326828
0.420000, 0.325900, 0.325900
0.430000, 0.324994, 0.324994
0.440000, 0.324112, 0.324112
0.450000, 0.323252, 0.323252
0.460000, 0.322413, 0.322413
0.470000, 0.321595, 0.321595
0.480000, 0.320797, 0.320797
0.490000, 0.320019, 0.320019
0.500000, 0.319260, 0.319260
0.510000, 0.318519, 0.318519
0.520000, 0.317796, 0.317796
0.530000, 0.317091, 0.317091
0.540000, 0.316403, 0.316403
0.550000, 0.315732, 0.315732
0.560000, 0.315076, 0.315076
0.570000, 0.314436, 0.314436
0.580000, 0.313811, 0.313811
0.590000, 0.313201, 0.313201
0.600000, 0.312606, 0.312606
0.610000, 0.312024, 0.312024
0.620000, 0.311456, 0.311456
0.630000, 0.310902, 0.310902
0.640000, 0.310360, 0.310360
0.650000, 0.309830, 0.309830
0.660000, 0.309313, 0.309313
0.670000, 0.308808, 0.308808
0.680000, 0.308315, 0.308315
0.690000, 0.307833, 0.307833
0.700000, 0.307361, 0.307361
0.710000, 0.306901, 0.306901
0.720000, 0.306451, 0.306451
0.730000, 0.306011, 0.306011
0.740000, 0.305581, 0.305581
0.750000, 0.305161, 0.305161
0.760000, 0.304750, 0.304750
0.770000, 0.304349, 0.304349
0.780000, 0.303956, 0.303956
0.790000, 0.303572, 0.303572
0.800000, 0.303197, 0.303197
0.810000, 0.302830, 0.302830
0.820000, 0.302471, 0.302471
0.830000, 0.302120, 0.302120
0.840000, 0.301777, 0.301777
0.850000, 0.301441, 0.301441
0.860000, 0.301113, 0.301113
0.870000, 0.300792, 0.300792
0.880000, 0.300478, 0.300478
0.890000, 0.300171, 0.300171
0.900000, 0.299870, 0.299870
0.910000, 0.299577, 0.299577
0.920000, 0.299289, 0.299289
0.930000, 0.299008, 0.299008
0.940000, 0.298732, 0.298732
0.950000, 0.298463, 0.298463
0.960000, 0.298200, 0.298200
0.970000, 0.297942, 0.297942
0.980000, 0.297689, 0.297689
0.990000, 0.297443, 0.297443
1.000000, 0.297201, 0.297201
1.010000, 0.296965, 0.296965
1.020000, 0.296733, 0.296733
1.030000, 0.296507, 0.296507
1.040000, 0.296285, 0.296285
1.050000, 0.296068, 0.296068
1.060000, 0.295856, 0.295856
1.070000, 0.295648, 0.295648
1.080000, 0.295445, 0.295445
1.090000, 0.295245, 0.295245
1.100000, 0.295051, 0.295051
1.110000, 0.294860, 0.294860
1.120000, 0.294673, 0.294673
1.130000, 0.294490, 0.294490
1.140000, 0.294311, 0.294311
1.150000, 0.294136, 0.294136
1.160000, 0.293964, 0.293964
1.170000, 0.293796, 0.293796
1.180000, 0.293632, 0.293632
1.190000, 0.293471, 0.293471
1.200000, 0.293313, 0.293313
1.210000, 0.293159, 0.293159
1.220000, 0.293007, 0.293007
1.230000, 0.292859, 0.292859
1.240000, 0.292714, 0.292714
1.250000, 0.292572, 0.292572
1.260000, 0.292433, 0.292433
1.270000, 0.292297, 0.292297
1.280000, 0.292164, 0.292164
1.290000, 0.292033, 0.292033
1.300000, 0.291906, 0.291906
1.310000, 0.291780, 0.291780
1.320000, 0.291658, 0.291658
1.330000, 0.291538, 0.291538
1.340000, 0.291420, 0.291420
1.350000, 0.291305, 0.291305
1.360000, 0.291192, 0.291192
1.370000, 0.291081, 0.291081
1.380000, 0.290973, 0.290973
1.390000, 0.290867, 0.290867
1.400000, 0.290763, 0.290763
1.410000, 0.290662, 0.290662
1.420000, 0.290562, 0.290562
1.430000, 0.290464, 0.290464
1.440000, 0.290369, 0.290369
1.450000, 0.290275, 0.290275
1.460000, 0.290183, 0.290183
1.470000, 0.290094, 0.290094
1.480000, 0.290006, 0.290006
1.490000, 0.289919, 0.289919
1.500000, 0.289835, 0.289835
1.510000, 0.289752, 0.289752
1.520000, 0.289671, 0.289671
1.530000, 0.289592, 0.289592
1.540000, 0.289514, 0.289514
1.550000, 0.289438, 0.289438
1.560000, 0.289363, 0.289363
1.570000, 0.289290, 0.289290
1.580000, 0.289218, 0.289218
1.590000, 0.289148, 0.289148
1.600000, 0.289079, 0.289079
1.610000, 0.289012, 0.289012
1.620000, 0.288946, 0.288946
1.630000, 0.288881, 0.288881
1.640000, 0.288818, 0.288818
1.650000, 0.288755, 0.288755
1.660000, 0.288695, 0.288695
1.670000, 0.288635, 0.288635
1.680000, 0.288577, 0.288577
1.690000, 0.288519, 0.288519
1.700000, 0.288463, 0.288463
1.710000, 0.288408, 0.288408
1.720000, 0.288354, 0.288354
1.730000, 0.288302, 0.288302
1.740000, 0.288250, 0.288250
1.750000, 0.288199, 0.288199
1.760000, 0.288150, 0.288150
1.770000, 0.288101, 0.288101
1.780000, 0.288053, 0.288053
1.790000, 0.288007, 0.288007
1.800000, 0.287961, 0.287961
1.810000, 0.287916, 0.287916
1.820000, 0.287872, 0.287872
1.830000, 0.287829, 0.287829
1.840000, 0.287787, 0.287787
1.850000, 0.287746, 0.287746
1.860000, 0.287705, 0.287705
1.870000, 0.287665, 0.287665
1.880000, 0.287626, 0.287626
1.890000, 0.287588, 0.287588
1.900000, 0.287551, 0.287551
1.910000, 0.287514, 0.287514
1.920000, 0.287479, 0.287479
1.930000, 0.287443, 0.287443
1.940000, 0.287409, 0.287409
1.950000, 0.287375, 0.287375
1.960000, 0.287342, 0.287342
1.970000, 0.287310, 0.287310
1.980000, 0.287278, 0.287278
